,mc,mn,mc_onset,mn_onset,timesig,staff,voice,label,offset_x,offset_y,offset,alt_label,globalkey,localkey,pedal,chord,numeral,form,figbass,changes,relativeroot,cadence,phraseend,chord_type,globalkey_is_minor,localkey_is_minor,chord_tones,added_tones,root,bass_note,n_colored,n_untouched,count_ratio,dur_colored,dur_untouched,dur_ratio,root_diff,progression_type_simple,progression_type_fine,volta,minDistance
16553,38,38,0,0,3/8,1,1,IV6/v,,,,,c,i,,IV6/v,IV,,6.0,,v,,,M,1,1,"4, 1, 0",,0,4,0,2,0.0,0.0,0.25,0.0,2.0,A,WA_dia,,
16554,38,38,1/4,1/4,3/8,1,1,#viio/v,,,,,c,i,,#viio/v,#vii,o,,,v,,,o,1,1,"6, 3, 0",,6,6,0,1,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16555,39,39,0,0,3/8,1,1,v,,,,,c,i,,v,v,,,,,,,m,1,1,"1, -2, 2",,1,1,1,4,0.2,0.0625,0.3125,0.1666666666666666,-5.0,A,WA_dia,,
16556,40,40,0,0,3/8,1,1,iio/v,,,,,c,i,,iio/v,ii,o,,,v,,,o,1,1,"3, 0, -3",,3,3,2,2,0.5,0.125,0.125,0.5,2.0,A,WA_dia,,
16557,40,40,1/4,1/4,3/8,1,1,VI6/v,,,,,c,i,,VI6/v,VI,,6.0,,v,,,M,1,1,"1, -2, -3",,-3,1,0,2,0.0,0.0,0.125,0.0,-6.0,W,WA_chr,,
16558,41,41,0,0,3/8,1,1,#viio7/v,,,,,c,i,,#viio7/v,#vii,o,7.0,,v,,,o7,1,1,"6, 3, 0, -3",,6,6,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,9.0,A,WA_chr,,
16559,42,42,0,0,3/8,1,1,v,,,,,c,i,,v,v,,,,,,,m,1,1,"1, -2, 2",,1,1,1,2,0.3333333333333333,0.0625,0.1875,0.25,-5.0,A,WA_dia,,
16560,42,42,1/8,1/8,3/8,1,1,V7/v,,,,,c,i,,V7/v,V,,7.0,,v,,,Mm7,1,1,"2, 6, 3, 0",,2,2,1,4,0.2,0.0625,0.4375,0.125,1.0,W,WA_dia,,
16561,43,43,0,0,3/8,1,1,i/v|IAC}{,,,,,c,i,,i/v,i,,,,v,IAC,}{,m,1,1,"1, -2, 2",,1,1,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16562,43,43,1/8,1/8,3/8,1,1,IV6/iv,,,,,c,i,,IV6/iv,IV,,6.0,,iv,,,M,1,1,"2, -1, -2",,-2,2,1,3,0.25,0.0625,0.1875,0.25,-3.0,W,WA_dia,,
16563,44,44,0,0,3/8,1,1,V65/iv,,,,,c,i,,V65/iv,V,,65.0,,iv,,,Mm7,1,1,"4, 1, -2, 0",,0,4,1,5,0.1666666666666666,0.0625,0.3125,0.1666666666666666,2.0,A,WA_dia,,
16564,45,45,0,0,3/8,1,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16565,45,45,1/8,1/8,3/8,1,1,IV6/III,,,,,c,i,,IV6/III,IV,,6.0,,III,,,M,1,1,"0, -3, -4",,-4,0,1,3,0.25,0.0625,0.1875,0.25,-3.0,W,WA_dia,,
16566,46,46,0,0,3/8,1,1,viio/III,,,,,c,i,,viio/III,vii,o,,,III,,,o,1,1,"2, -1, -4",,2,2,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,6.0,S,S_chr,,
16567,47,47,0,0,3/8,1,1,III,,,,,c,i,,III,III,,,,,,,M,1,1,"-3, 1, -2",,-3,-3,3,3,0.5,0.1875,0.1875,0.5,-5.0,A,WA_dia,,
16568,48,48,0,0,3/8,1,1,IV/III,,,,,c,i,,IV/III,IV,,,,III,,,M,1,1,"-4, 0, -3",,-4,-4,0,2,0.0,0.0,0.25,0.0,-1.0,S,S_dia,,
16569,48,48,1/4,1/4,3/8,1,1,viio64/III,,,,,c,i,,viio64/III,vii,o,64.0,,III,,,o,1,1,"-4, 2, -1",,2,-4,0,1,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16570,49,49,0,0,3/8,1,1,III6,,,,,c,i,,III6,III,,6.0,,,,,M,1,1,"1, -2, -3",,-3,1,1,2,0.3333333333333333,0.0625,0.1875,0.25,-5.0,A,WA_dia,,
16571,49,49,1/4,1/4,3/8,1,1,III,,,,,c,i,,III,III,,,,,,,M,1,1,"-3, 1, -2",,-3,-3,0,2,0.0,0.0,0.125,0.0,0.0,I,!,,
16572,50,50,0,0,3/8,1,1,IV,,,,,c,i,,IV,IV,,,,,,,M,1,1,"-1, 3, 0",,-1,-1,0,2,0.0,0.0,0.25,0.0,2.0,A,WA_dia,,
16573,50,50,1/4,1/4,3/8,1,1,#viio64,,,,,c,i,,#viio64,#vii,o,64.0,,,,,o,1,1,"-1, 5, 2",,5,-1,0,1,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16574,51,51,0,0,3/8,1,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,1,2,0.3333333333333333,0.0625,0.1875,0.25,-5.0,A,WA_dia,,
16575,51,51,1/4,1/4,3/8,1,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,0,2,0.0,0.0,0.125,0.0,0.0,I,!,,
16576,52,52,0,0,3/8,1,1,iio,,,,,c,i,,iio,ii,o,,,,,,o,1,1,"2, -1, -4",,2,2,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,2.0,A,WA_dia,,
16577,53,53,0,0,3/8,1,1,#viio,,,,,c,i,,#viio,#vii,o,,,,,,o,1,1,"5, 2, -1",,5,5,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,3.0,S,S_dia,,
16578,54,54,0,0,3/8,1,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,1,2,0.3333333333333333,0.0625,0.1875,0.25,-5.0,A,WA_dia,,
16579,54,54,1/8,1/8,3/8,1,1,V7,,,,,c,i,,V7,V,,7.0,,,,,Mm7,1,1,"1, 5, 2, -1",,1,1,1,4,0.2,0.0625,0.4375,0.125,1.0,W,WA_dia,,
16580,55,55,0,0,3/8,1,1,i|IAC}{,,,,,c,i,,i,i,,,,,IAC,}{,m,1,1,"0, -3, 1",,0,0,3,3,0.5,0.1875,0.1875,0.5,-1.0,S,S_dia,,
16581,56,56,0,0,3/8,1,1,V/VII,,,,,c,i,,V/VII,V,,,,VII,,,M,1,1,"-1, 3, 0",,-1,-1,2,2,0.5,0.1875,0.1875,0.5,-1.0,S,S_dia,,
16582,57,57,0,0,3/8,1,1,VII6,,,,,c,i,,VII6,VII,,6.0,,,,,M,1,1,"2, -1, -2",,-2,2,1,2,0.3333333333333333,0.0625,0.1875,0.25,-1.0,S,S_dia,,
16583,57,57,1/4,1/4,3/8,1,1,VII,,,,,c,i,,VII,VII,,,,,,,M,1,1,"-2, 2, -1",,-2,-2,0,2,0.0,0.0,0.125,0.0,0.0,I,!,,
16584,58,58,0,0,3/8,1,1,IV/v,,,,,c,i,,IV/v,IV,,,,v,,,M,1,1,"0, 4, 1",,0,0,1,2,0.3333333333333333,0.0625,0.1875,0.25,2.0,A,WA_dia,,
16585,58,58,1/4,1/4,3/8,1,1,viio/V,-0.906481,4.40648,/,,c,i,,viio/V,vii,o,,,V,,,o,1,1,"6, 3, 0",,6,6,0,1,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16586,59,59,0,0,3/8,1,1,v6,2.03958,4.83481,/,,c,i,,v6,v,,6.0,,,,,m,1,1,"-2, 2, 1",,1,-2,1,2,0.3333333333333333,0.0625,0.1875,0.25,-5.0,A,WA_dia,,
16587,59,59,1/4,1/4,3/8,1,1,v,,,,,c,i,,v,v,,,,,,,m,1,1,"1, -2, 2",,1,1,0,2,0.0,0.0,0.125,0.0,0.0,I,!,,
16588,60,60,0,0,3/8,1,1,iio/v,,,,,c,i,,iio/v,ii,o,,,v,,,o,1,1,"3, 0, -3",,3,3,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,2.0,A,WA_dia,,
16589,61,61,0,0,3/8,1,1,#viio/v,,,,,c,i,,#viio/v,#vii,o,,,v,,,o,1,1,"6, 3, 0",,6,6,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,3.0,S,S_dia,,
16590,62,62,0,0,3/8,1,1,v,,,,,c,i,,v,v,,,,,,,m,1,1,"1, -2, 2",,1,1,1,2,0.3333333333333333,0.0625,0.1875,0.25,-5.0,A,WA_dia,,
16591,62,62,1/8,1/8,3/8,1,1,V7/v,,,,,c,i,,V7/v,V,,7.0,,v,,,Mm7,1,1,"2, 6, 3, 0",,2,2,1,4,0.2,0.0625,0.4375,0.125,1.0,W,WA_dia,,
16592,63,63,0,0,3/8,1,1,v|IAC},,,,,c,i,,v,v,,,,,IAC,},m,1,1,"1, -2, 2",,1,1,2,6,0.25,0.125,0.375,0.25,-1.0,S,S_dia,,
16593,64,64,0,0,3/8,1,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,-1.0,S,S_dia,,
16594,65,65,0,0,3/8,1,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,-1.0,S,S_dia,,
16595,66,66,0,0,3/8,1,1,VII,,,,,c,i,,VII,VII,,,,,,,M,1,1,"-2, 2, -1",,-2,-2,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,-1.0,S,S_dia,,
16596,67,67,0,0,3/8,1,1,III,,,,,c,i,,III,III,,,,,,,M,1,1,"-3, 1, -2",,-3,-3,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,-1.0,S,S_dia,,
16597,68,68,0,0,3/8,1,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,3,3,0.5,0.1875,0.1875,0.5,3.0,S,S_dia,,
16598,69,69,0,0,3/8,1,1,VI6,,,,,c,i,,VI6,VI,,6.0,,,,,M,1,1,"0, -3, -4",,-4,0,3,3,0.5,0.1875,0.1875,0.5,-4.0,S,S_dia,,
16599,70,70,0,0,3/8,1,1,V6/VII,,,,,c,i,,V6/VII,V,,6.0,,VII,,,M,1,1,"3, 0, -1",,-1,3,3,3,0.5,0.1875,0.1875,0.5,3.0,S,S_dia,,
16600,71,71,0,0,3/8,1,1,VII,,,,,c,i,,VII,VII,,,,,,,M,1,1,"-2, 2, -1",,-2,-2,2,3,0.4,0.125,0.25,0.3333333333333333,-1.0,S,S_dia,,
16601,72,72,0,0,3/8,1,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,0,3,0.0,0.0,0.25,0.0,2.0,A,WA_dia,,
16602,72,72,1/4,1/4,3/8,1,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16603,73,73,0,0,3/8,1,1,v(4),,,,,c,i,,v(4),v,,,4,,,,m,1,1,"1, 0, 2",,1,1,0,2,0.0,0.0,0.125,0.0,2.0,A,WA_dia,,
16604,73,73,1/8,1/8,3/8,1,1,v,,,,,c,i,,v,v,,,,,,,m,1,1,"1, -2, 2",,1,1,1,3,0.25,0.0625,0.1875,0.25,0.0,I,!,,
16605,74,74,0,0,3/8,1,1,IV6/III,,,,,c,i,,IV6/III,IV,,6.0,,III,,,M,1,1,"0, -3, -4",,-4,0,0,3,0.0,0.0,0.25,0.0,-5.0,A,WA_dia,,
16606,74,74,1/4,1/4,3/8,1,1,viio/III,,,,,c,i,,viio/III,vii,o,,,III,,,o,1,1,"2, -1, -4",,2,2,0,2,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16607,75,75,0,0,3/8,1,1,III(4),,,,,c,i,,III(4),III,,,4,,,,M,1,1,"-3, -4, -2",,-3,-3,0,2,0.0,0.0,0.125,0.0,-5.0,A,WA_dia,,
16608,75,75,1/8,1/8,3/8,1,1,III,,,,,c,i,,III,III,,,,,,,M,1,1,"-3, 1, -2",,-3,-3,1,3,0.25,0.0625,0.1875,0.25,0.0,I,!,,
16609,76,76,0,0,3/8,1,1,ii/III,,,,,c,i,,ii/III,ii,,,,III,,,m,1,1,"-1, -4, 0",,-1,-1,2,3,0.4,0.125,0.25,0.3333333333333333,2.0,A,WA_dia,,
16610,77,77,0,0,3/8,1,1,V/III,,,,,c,i,,V/III,V,,,,III,,,M,1,1,"-2, 2, -1",,-2,-2,5,6,0.4545454545454545,0.3125,0.6875,0.3125,-1.0,S,S_dia,,
16611,79,79,0,0,3/8,1,1,I/III|PAC},,,,,c,i,,I/III,I,,,,III,PAC,},M,1,1,"-3, 1, -2",,-3,-3,1,6,0.1428571428571428,0.0625,0.5625,0.1,-1.0,S,S_dia,,
16612,80,80,0,0,3/8,1,1,IV6/iv,,,,,c,i,,IV6/iv,IV,,6.0,,iv,,,M,1,1,"2, -1, -2",,-2,2,0,3,0.0,0.0,0.25,0.0,1.0,W,WA_dia,,
16613,80,80,1/4,1/4,3/8,1,1,#viio/iv,,,,,c,i,,#viio/iv,#vii,o,,,iv,,,o,1,1,"4, 1, -2",,4,4,0,2,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16614,81,81,0,0,3/8,1,1,iv(4),,,,,c,i,,iv(4),iv,,,4,,,,m,1,1,"-1, -2, 0",,-1,-1,0,2,0.0,0.0,0.125,0.0,-5.0,A,WA_dia,,
16615,81,81,1/8,1/8,3/8,1,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,1,3,0.25,0.0625,0.1875,0.25,0.0,I,!,,
16616,82,82,0,0,3/8,1,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,0,3,0.0,0.0,0.25,0.0,1.0,W,WA_dia,,
16617,82,82,1/4,1/4,3/8,1,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16618,83,83,0,0,3/8,1,1,v(4),,,,,c,i,,v(4),v,,,4,,,,m,1,1,"1, 0, 2",,1,1,0,2,0.0,0.0,0.125,0.0,2.0,A,WA_dia,,
16619,83,83,1/8,1/8,3/8,1,1,v,,,,,c,i,,v,v,,,,,,,m,1,1,"1, -2, 2",,1,1,1,3,0.25,0.0625,0.1875,0.25,0.0,I,!,,
16620,84,84,0,0,3/8,1,1,III6,,,,,c,i,,III6,III,,6.0,,,,,M,1,1,"1, -2, -3",,-3,1,0,3,0.0,0.0,0.25,0.0,-4.0,S,S_dia,,
16621,84,84,1/4,1/4,3/8,1,1,VI,,,,,c,i,,VI,VI,,,,,,,M,1,1,"-4, 0, -3",,-4,-4,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16622,85,85,0,0,3/8,1,1,VII,,,,,c,i,,VII,VII,,,,,,,M,1,1,"-2, 2, -1",,-2,-2,0,2,0.0,0.0,0.125,0.0,2.0,A,WA_dia,,
16623,85,85,1/8,1/8,3/8,1,1,iio6,,,,,c,i,,iio6,ii,o,6.0,,,,,o,1,1,"-1, -4, 2",,2,-1,0,2,0.0,0.0,0.125,0.0,4.0,W,WA_dia,,
16624,85,85,1/4,1/4,3/8,1,1,v,,,,,c,i,,v,v,,,,,,,m,1,1,"1, -2, 2",,1,1,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16625,86,86,0,0,3/8,1,1,VI,,,,,c,i,,VI,VI,,,,,,,M,1,1,"-4, 0, -3",,-4,-4,0,2,0.0,0.0,0.125,0.0,-5.0,A,WA_dia,,
16626,86,86,1/8,1/8,3/8,1,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,0,2,0.0,0.0,0.125,0.0,4.0,W,WA_dia,,
16627,86,86,1/4,1/4,3/8,1,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16628,87,87,0,0,3/8,1,1,V(4),,,,,c,i,,V(4),V,,,4,,,,M,1,1,"1, 0, 2",,1,1,0,2,0.0,0.0,0.125,0.0,2.0,A,WA_dia,,
16629,87,87,1/8,1/8,3/8,1,1,V,,,,,c,i,,V,V,,,,,,,M,1,1,"1, 5, 2",,1,1,1,3,0.25,0.0625,0.1875,0.25,0.0,I,!,,
16630,88,88,0,0,3/8,1,1,IV/III,,,,,c,i,,IV/III,IV,,,,III,,,M,1,1,"-4, 0, -3",,-4,-4,1,2,0.3333333333333333,0.0625,0.1875,0.25,-5.0,A,WA_dia,,
16631,88,88,1/4,1/4,3/8,1,1,viio64/III,,,,,c,i,,viio64/III,vii,o,64.0,,III,,,o,1,1,"-4, 2, -1",,2,-4,0,1,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16632,89,89,0,0,3/8,1,1,III6,,,,,c,i,,III6,III,,6.0,,,,,M,1,1,"1, -2, -3",,-3,1,2,2,0.5,0.125,0.125,0.5,-5.0,A,WA_dia,,
16633,89,89,1/4,1/4,3/8,1,1,III,,,,,c,i,,III,III,,,,,,,M,1,1,"-3, 1, -2",,-3,-3,0,2,0.0,0.0,0.125,0.0,0.0,I,!,,
16634,90,90,0,0,3/8,1,1,IV,,,,,c,i,,IV,IV,,,,,,,M,1,1,"-1, 3, 0",,-1,-1,1,3,0.25,0.0625,0.1875,0.25,2.0,A,WA_dia,,
16635,90,90,1/4,1/4,3/8,1,1,#viio64,,,,,c,i,,#viio64,#vii,o,64.0,,,,,o,1,1,"-1, 5, 2",,5,-1,0,2,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16636,91,91,0,0,3/8,1,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,2,2,0.5,0.125,0.125,0.5,-5.0,A,WA_dia,,
16637,91,91,1/4,1/4,3/8,1,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,0,2,0.0,0.0,0.125,0.0,0.0,I,!,,
16638,92,92,0,0,3/8,1,1,iio,,,,,c,i,,iio,ii,o,,,,,,o,1,1,"2, -1, -4",,2,2,1,3,0.25,0.0625,0.1875,0.25,2.0,A,WA_dia,,
16639,92,92,1/4,1/4,3/8,1,1,#viio,,,,,c,i,,#viio,#vii,o,,,,,,o,1,1,"5, 2, -1",,5,5,1,3,0.25,0.0625,0.1875,0.25,3.0,S,S_dia,,
16640,93,93,1/8,1/8,3/8,1,1,V2,,,,,c,i,,V2,V,,2.0,,,,,Mm7,1,1,"-1, 1, 5, 2",,1,-1,1,3,0.25,0.0625,0.1875,0.25,-4.0,S,S_dia,,
16641,94,94,0,0,3/8,1,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16642,94,94,1/8,1/8,3/8,1,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16643,94,94,1/4,1/4,3/8,1,1,V,,,,,c,i,,V,V,,,,,,,M,1,1,"1, 5, 2",,1,1,0,2,0.0,0.0,0.125,0.0,2.0,A,WA_dia,,
16644,95,95,0,0,3/8,1,1,IV6,,,,,c,i,,IV6,IV,,6.0,,,,,M,1,1,"3, 0, -1",,-1,3,0,2,0.0,0.0,0.125,0.0,-2.0,A,WA_dia,,
16645,95,95,1/8,1/8,3/8,1,1,#viio,,,,,c,i,,#viio,#vii,o,,,,,,o,1,1,"5, 2, -1",,5,5,0,2,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16646,95,95,1/4,1/4,3/8,1,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,0,2,0.0,0.0,0.125,0.0,-5.0,A,WA_dia,,
16647,96,96,0,0,3/8,1,1,IV6/iv,,,,,c,i,,IV6/iv,IV,,6.0,,iv,,,M,1,1,"2, -1, -2",,-2,2,0,2,0.0,0.0,0.125,0.0,-2.0,A,WA_dia,,
16648,96,96,1/8,1/8,3/8,1,1,#viio/iv,,,,,c,i,,#viio/iv,#vii,o,,,iv,,,o,1,1,"4, 1, -2",,4,4,0,2,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16649,96,96,1/4,1/4,3/8,1,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,0,2,0.0,0.0,0.125,0.0,-5.0,A,WA_dia,,
16650,97,97,0,0,3/8,1,1,V43,,,,,c,i,,V43,V,,43.0,,,,,Mm7,1,1,"2, -1, 1, 5",,1,2,1,5,0.1666666666666666,0.0625,0.3125,0.1666666666666666,2.0,A,WA_dia,,
16651,98,98,0,0,3/8,1,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,0,4,0.0,0.0,0.25,0.0,-1.0,S,S_dia,,
16652,98,98,1/4,1/4,3/8,1,1,III,,,,,c,i,,III,III,,,,,,,M,1,1,"-3, 1, -2",,-3,-3,0,2,0.0,0.0,0.125,0.0,-3.0,W,WA_dia,,
16653,99,99,0,0,3/8,1,1,V2/VII,,,,,c,i,,V2/VII,V,,2.0,,VII,,,Mm7,1,1,"-3, -1, 3, 0",,-1,-3,0,6,0.0,0.0,0.375,0.0,2.0,A,WA_dia,,
16654,100,100,0,0,3/8,1,1,V65/III,,,,,c,i,,V65/III,V,,65.0,,III,,,Mm7,1,1,"2, -1, -4, -2",,-2,2,0,6,0.0,0.0,0.375,0.0,-1.0,S,S_dia,,
16655,101,101,0,0,3/8,1,1,III(4),,,,,c,i,,III(4),III,,,4,,,,M,1,1,"-3, -4, -2",,-3,-3,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16656,101,101,1/8,1/8,3/8,1,1,III,,,,,c,i,,III,III,,,,,,,M,1,1,"-3, 1, -2",,-3,-3,1,3,0.25,0.0625,0.1875,0.25,0.0,I,!,,
16657,102,102,0,0,3/8,1,1,IV6/VII,,,,,c,i,,IV6/VII,IV,,6.0,,VII,,,M,1,1,"1, -2, -3",,-3,1,0,2,0.0,0.0,0.25,0.0,0.0,I,!,,
16658,102,102,1/4,1/4,3/8,1,1,viio/VII,,,,,c,i,,viio/VII,vii,o,,,VII,,,o,1,1,"3, 0, -3",,3,3,0,1,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16659,103,103,0,0,3/8,1,1,VII,,,,,c,i,,VII,VII,,,,,,,M,1,1,"-2, 2, -1",,-2,-2,1,4,0.2,0.0625,0.3125,0.1666666666666666,-5.0,A,WA_dia,,
16660,104,104,0,0,3/8,1,1,IV6/v,,,,,c,i,,IV6/v,IV,,6.0,,v,,,M,1,1,"4, 1, 0",,0,4,0,2,0.0,0.0,0.25,0.0,2.0,A,WA_dia,,
16661,104,104,1/4,1/4,3/8,1,1,#viio/v,,,,,c,i,,#viio/v,#vii,o,,,v,,,o,1,1,"6, 3, 0",,6,6,0,1,0.0,0.0,0.125,0.0,6.0,S,S_chr,,
16662,105,105,0,0,3/8,1,1,v,,,,,c,i,,v,v,,,,,,,m,1,1,"1, -2, 2",,1,1,1,4,0.2,0.0625,0.3125,0.1666666666666666,-5.0,A,WA_dia,,
16663,106,106,0,0,3/8,1,1,iio/v,,,,,c,i,,iio/v,ii,o,,,v,,,o,1,1,"3, 0, -3",,3,3,1,3,0.25,0.0625,0.1875,0.25,2.0,A,WA_dia,,
16664,106,106,1/4,1/4,3/8,1,1,#viio/v,,,,,c,i,,#viio/v,#vii,o,,,v,,,o,1,1,"6, 3, 0",,6,6,1,3,0.25,0.0625,0.1875,0.25,3.0,S,S_dia,,
16665,107,107,1/8,1/8,3/8,1,1,V2/v,,,,,c,i,,V2/v,V,,2.0,,v,,,Mm7,1,1,"0, 2, 6, 3",,2,0,1,3,0.25,0.0625,0.1875,0.25,-4.0,S,S_dia,,
16666,108,108,0,0,3/8,1,1,v6,,,,,c,i,,v6,v,,6.0,,,,,m,1,1,"-2, 2, 1",,1,-2,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16667,108,108,1/8,1/8,3/8,1,1,iv/v,,,,,c,i,,iv/v,iv,,,,v,,,m,1,1,"0, -3, 1",,0,0,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16668,108,108,1/4,1/4,3/8,1,1,V/v,,,,,c,i,,V/v,V,,,,v,,,M,1,1,"2, 6, 3",,2,2,0,2,0.0,0.0,0.125,0.0,2.0,A,WA_dia,,
16669,109,109,0,0,3/8,1,1,i/v|PAC},,,,,c,i,,i/v,i,,,,v,PAC,},m,1,1,"1, -2, 2",,1,1,0,1,0.0,0.0,0.25,0.0,-1.0,S,S_dia,,
16670,109,109,1/4,1/4,3/8,1,1,V43/v{,,,,,c,i,,V43/v,V,,43.0,,v,,{,Mm7,1,1,"3, 0, 2, 6",,2,3,1,5,0.1666666666666666,0.0625,0.6875,0.0833333333333333,1.0,W,WA_dia,,
16671,111,111,0,0,3/8,1,1,v6,,,,,c,i,,v6,v,,6.0,,,,,m,1,1,"-2, 2, 1",,1,-2,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,-1.0,S,S_dia,,
16672,112,112,0,0,3/8,1,1,#viio6/iv,,,,,c,i,,#viio6/iv,#vii,o,6.0,,iv,,,o,1,1,"1, -2, 4",,4,1,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,3.0,S,S_dia,,
16673,113,113,0,0,3/8,1,1,iv6,,,,,c,i,,iv6,iv,,6.0,,,,,m,1,1,"-4, 0, -1",,-1,-4,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,-5.0,A,WA_dia,,
16674,114,114,0,0,3/8,1,1,#viio,,,,,c,i,,#viio,#vii,o,,,,,,o,1,1,"5, 2, -1",,5,5,2,3,0.4,0.125,0.5,0.2,6.0,S,S_chr,,
16675,115,115,0,0,3/8,1,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,-6.0,W,WA_chr,,
16676,116,116,0,0,3/8,1,1,V2,,,,,c,i,,V2,V,,2.0,,,,,Mm7,1,1,"-1, 1, 5, 2",,1,-1,1,5,0.1666666666666666,0.0625,0.3125,0.1666666666666666,2.0,A,WA_dia,,
16677,117,117,0,0,3/8,1,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,0,2,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
16678,117,117,1/8,1/8,3/8,1,1,#viio6,,,,,c,i,,#viio6,#vii,o,6.0,,,,,o,1,1,"2, -1, 5",,5,2,1,3,0.25,0.0625,0.1875,0.25,5.0,A,WA_dia,,
16679,118,118,0,0,3/8,1,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,0,2,0.0,0.0,0.125,0.0,-5.0,A,WA_dia,,
16680,118,118,1/8,1/8,3/8,1,1,#viio,,,,,c,i,,#viio,#vii,o,,,,,,o,1,1,"5, 2, -1",,5,5,1,3,0.25,0.0625,0.1875,0.25,5.0,A,WA_dia,,
16681,119,119,0,0,3/8,1,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,0,2,0.0,0.0,0.125,0.0,-5.0,A,WA_dia,,
